disfluency_type,audio_segment_url,start_time (s),end_time (s),transcription_snippet,recording_id,evidence,notes
filler,data_q2_disfluency/clips/239492_seg18.wav,253.45,261.13,हां हां आपका आवाज थोड़ा कट कट के आता है हाँ पुराने पड़ोस की,239492,हाँ,
repetition,data_q2_disfluency/clips/239492_seg18.wav,253.45,261.13,हां हां आपका आवाज थोड़ा कट कट के आता है हाँ पुराने पड़ोस की,239492,हां (x2),
repetition,data_q2_disfluency/clips/239492_seg18.wav,253.45,261.13,हां हां आपका आवाज थोड़ा कट कट के आता है हाँ पुराने पड़ोस की,239492,कट (x2),
filler,data_q2_disfluency/clips/239492_seg19.wav,263.47,267.49,हा पुराने पढो,239492,हा,
filler,data_q2_disfluency/clips/239492_seg20.wav,277.87,279.04,हूं,239492,हूं,
hesitation,data_q2_disfluency/clips/239492_seg20.wav,277.87,279.04,हूं,239492,हूं,
hesitation,data_q2_disfluency/clips/239492_seg21.wav,281.47,288.82,हुं,239492,हुं,
filler,data_q2_disfluency/clips/239492_seg22.wav,291.58,295.51,हां हां,239492,हां,
filler,data_q2_disfluency/clips/239492_seg22.wav,291.58,295.51,हां हां,239492,हां,
repetition,data_q2_disfluency/clips/239492_seg22.wav,291.58,295.51,हां हां,239492,हां (x2),
hesitation,data_q2_disfluency/clips/239492_seg22.wav,291.58,295.51,हां हां,239492,हां हां,
filler,data_q2_disfluency/clips/239492_seg23.wav,298.09,306.46,हम्म,239492,हम्म,
filler,data_q2_disfluency/clips/239492_seg24.wav,334.39,347.41,सही बोले हमारे भी वहां अपने जो बचपन के जो मित्र गण है जहां मैं पुराने मौहल्ला में जहां रहता था तो,239492,तो,
filler,data_q2_disfluency/clips/239492_seg26.wav,372.67,373.27,हां,239492,हां,
hesitation,data_q2_disfluency/clips/239492_seg26.wav,372.67,373.27,हां,239492,हां,
filler,data_q2_disfluency/clips/239492_seg27.wav,382.72,385.45,हम्म हम्म सही बोले,239492,हम्म,
filler,data_q2_disfluency/clips/239492_seg27.wav,382.72,385.45,हम्म हम्म सही बोले,239492,हम्म,
repetition,data_q2_disfluency/clips/239492_seg27.wav,382.72,385.45,हम्म हम्म सही बोले,239492,हम्म (x2),
filler,data_q2_disfluency/clips/239492_seg28.wav,388.18,389.17,हम्म,239492,हम्म,
filler,data_q2_disfluency/clips/240907_seg0.wav,0.12,14.07,सर ऐसे भी होता की कभी आप देर रात तक पढ़े हो के अच्छा ह्म्म्म।,240907,ह्म्म्म,
filler,data_q2_disfluency/clips/240907_seg1.wav,14.28,24.15,तो सर कॉलेज टाइम में अपने जो प्रोफेसर होते हैं उनके साथ कभी आपका कोई कोई प्रोफेसर के साथ लगाव रहा हो या कोई आपका फेवरेट पसंदीदा प्रोफेसर रहा हो तो,240907,तो,
filler,data_q2_disfluency/clips/240907_seg1.wav,14.28,24.15,तो सर कॉलेज टाइम में अपने जो प्रोफेसर होते हैं उनके साथ कभी आपका कोई कोई प्रोफेसर के साथ लगाव रहा हो या कोई आपका फेवरेट पसंदीदा प्रोफेसर रहा हो तो,240907,तो,
