recording_id,segment_id,start_sec,end_sec,disfluency_type,evidence,segment_text,clip_path
239492,18,253.45,261.13,filler,हां,हां हां आपका आवाज थोड़ा कट कट के आता है हाँ पुराने पड़ोस की,data_q2_disfluency/clips/239492_seg18.wav
239492,18,253.45,261.13,filler,हाँ,हां हां आपका आवाज थोड़ा कट कट के आता है हाँ पुराने पड़ोस की,data_q2_disfluency/clips/239492_seg18.wav
239492,18,253.45,261.13,repetition,हां (x2),हां हां आपका आवाज थोड़ा कट कट के आता है हाँ पुराने पड़ोस की,data_q2_disfluency/clips/239492_seg18.wav
239492,18,253.45,261.13,repetition,कट (x2),हां हां आपका आवाज थोड़ा कट कट के आता है हाँ पुराने पड़ोस की,data_q2_disfluency/clips/239492_seg18.wav
239492,19,263.47,267.49,filler,हा,हा पुराने पढो,data_q2_disfluency/clips/239492_seg19.wav
239492,20,277.87,279.04,filler,हूं,हूं,data_q2_disfluency/clips/239492_seg20.wav
239492,20,277.87,279.04,hesitation,हूं,हूं,data_q2_disfluency/clips/239492_seg20.wav
239492,21,281.47,288.82,hesitation,हुं,हुं,data_q2_disfluency/clips/239492_seg21.wav
239492,22,291.58,295.51,filler,हां,हां हां,data_q2_disfluency/clips/239492_seg22.wav
239492,22,291.58,295.51,filler,हां,हां हां,data_q2_disfluency/clips/239492_seg22.wav
239492,22,291.58,295.51,repetition,हां (x2),हां हां,data_q2_disfluency/clips/239492_seg22.wav
239492,22,291.58,295.51,hesitation,हां हां,हां हां,data_q2_disfluency/clips/239492_seg22.wav
239492,23,298.09,306.46,filler,हम्म,हम्म,data_q2_disfluency/clips/239492_seg23.wav
239492,24,334.39,347.41,filler,तो,सही बोले हमारे भी वहां अपने जो बचपन के जो मित्र गण है जहां मैं पुराने मौहल्ला में जहां रहता था तो,data_q2_disfluency/clips/239492_seg24.wav
239492,26,372.67,373.27,filler,हां,हां,data_q2_disfluency/clips/239492_seg26.wav
239492,26,372.67,373.27,hesitation,हां,हां,data_q2_disfluency/clips/239492_seg26.wav
239492,27,382.72,385.45,filler,हम्म,हम्म हम्म सही बोले,data_q2_disfluency/clips/239492_seg27.wav
239492,27,382.72,385.45,filler,हम्म,हम्म हम्म सही बोले,data_q2_disfluency/clips/239492_seg27.wav
239492,27,382.72,385.45,repetition,हम्म (x2),हम्म हम्म सही बोले,data_q2_disfluency/clips/239492_seg27.wav
239492,28,388.18,389.17,filler,हम्म,हम्म,data_q2_disfluency/clips/239492_seg28.wav
240907,0,0.12,14.07,filler,ह्म्म्म,सर ऐसे भी होता की कभी आप देर रात तक पढ़े हो के अच्छा ह्म्म्म।,data_q2_disfluency/clips/240907_seg0.wav
240907,1,14.28,24.15,filler,तो,तो सर कॉलेज टाइम में अपने जो प्रोफेसर होते हैं उनके साथ कभी आपका कोई कोई प्रोफेसर के साथ लगाव रहा हो या कोई आपका फेवरेट पसंदीदा प्रोफेसर रहा हो तो,data_q2_disfluency/clips/240907_seg1.wav
